date,aqi_mean,pm2_5_mean,pm10_mean,ozone_mean,carbon_monoxide_mean,nitrogen_dioxide_mean,sulphur_dioxide_mean,temperature_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,precipitation_mean
2024-07-16,145.68987389529312,55.112500000000004,125.56666666666666,97.20833333333333,424.375,18.8875,6.1625000000000005,38.09166666666667,40.416666666666664,997.225,9.441666666666666,0.0
2024-07-17,128.89974236298906,47.46666666666667,115.42083333333333,108.04166666666667,291.5833333333333,6.441666666666666,4.804166666666666,38.55416666666667,40.75,996.3249999999999,12.241666666666667,0.0
2024-07-18,86.38135599312729,28.641666666666666,57.57916666666667,83.25,253.70833333333334,7.05,2.620833333333333,38.50416666666667,44.916666666666664,994.9958333333334,12.200000000000001,0.0
2024-07-19,85.9284647486359,28.6875,67.09583333333333,84.08333333333333,236.45833333333334,8.0,1.75,36.625,50.708333333333336,994.4499999999999,9.3375,0.041666666666666664
2024-07-20,91.23748211731045,31.233333333333334,85.94583333333333,89.58333333333333,263.625,9.820833333333333,2.9,34.86666666666667,60.458333333333336,995.8541666666666,7.945833333333333,0.11666666666666668
2024-07-21,89.7680678068454,30.366666666666664,79.75833333333334,88.41666666666667,294.75,10.7875,2.7583333333333333,35.69166666666667,56.5,996.0500000000001,5.258333333333334,0.0
2024-07-22,89.12623471434426,30.104166666666668,65.3625,84.91666666666667,282.25,9.433333333333334,3.2416666666666667,36.80416666666667,53.5,995.2958333333332,9.241666666666667,0.004166666666666667
2024-07-23,86.27789699570816,28.875,60.09166666666667,94.83333333333333,215.875,4.908333333333333,4.95,36.045833333333334,55.875,994.3666666666667,14.762500000000001,0.0
2024-07-24,87.40443364893135,29.3125,84.22500000000001,78.29166666666667,188.33333333333334,5.125,4.341666666666667,36.1,53.875,991.6041666666666,12.633333333333333,0.0
2024-07-25,98.28962049158525,33.93333333333333,102.25416666666666,74.83333333333333,223.75,7.520833333333333,5.425,35.3125,54.25,990.9541666666668,13.070833333333333,0.0
2024-07-26,106.54587583841958,37.5625,106.57083333333333,78.20833333333333,206.375,6.3500000000000005,4.904166666666667,36.525,54.458333333333336,992.1666666666666,14.079166666666666,0.0
2024-07-27,111.34443587752783,39.67916666666667,119.29166666666667,82.54166666666667,195.66666666666666,5.679166666666667,6.854166666666667,36.78333333333333,53.166666666666664,993.5124999999999,16.520833333333332,0.0
2024-07-28,94.9907513245771,32.75833333333333,86.09583333333335,72.33333333333333,219.79166666666666,8.133333333333333,6.445833333333333,36.416666666666664,51.291666666666664,994.6416666666668,13.512500000000001,0.0
2024-07-29,101.73909066074292,35.574999999999996,90.02916666666665,77.70833333333333,218.70833333333334,7.420833333333333,3.5666666666666664,36.670833333333334,51.666666666666664,994.0916666666667,8.487499999999999,0.0
2024-07-30,112.22341500061107,39.791666666666664,80.10416666666667,86.5,279.6666666666667,9.970833333333333,3.8249999999999997,32.608333333333334,73.625,996.9791666666666,8.429166666666667,1.1333333333333335
2024-07-31,90.29931129179518,30.683333333333334,53.104166666666664,99.79166666666667,223.95833333333334,4.595833333333333,4.420833333333333,33.9625,67.125,997.5333333333333,10.258333333333333,0.0
2024-08-01,101.26352794012983,35.166666666666664,96.24166666666667,79.375,193.375,4.354166666666667,5.220833333333333,33.541666666666664,67.29166666666667,994.1208333333334,17.229166666666668,0.0
2024-08-02,104.0221358940626,36.67916666666667,106.72500000000001,59.75,194.29166666666666,6.783333333333334,2.720833333333333,31.108333333333334,74.58333333333333,995.1583333333333,10.479166666666666,0.004166666666666667
2024-08-03,98.28173862876615,34.19583333333333,53.67083333333333,77.20833333333333,307.875,11.5875,6.7749999999999995,28.491666666666664,89.375,996.5208333333334,8.829166666666667,2.6625
2024-08-04,57.14377682403434,16.716666666666665,26.0125,80.75,229.875,6.520833333333333,3.4166666666666665,28.870833333333334,83.79166666666667,996.9666666666667,15.458333333333334,2.4375
2024-08-05,96.96292262456775,33.6,68.37916666666666,66.58333333333333,227.375,8.341666666666667,2.1750000000000003,30.7625,74.66666666666667,1000.1083333333332,8.491666666666667,0.012500000000000002
2024-08-06,92.43453857269179,31.525000000000002,78.67916666666666,66.83333333333333,257.2916666666667,8.833333333333334,4.7749999999999995,29.304166666666664,79.5,998.6125000000001,11.3375,0.09999999999999999
2024-08-07,83.6461707680031,27.566666666666666,69.64999999999999,57.208333333333336,186.5,7.316666666666666,8.424999999999999,30.941666666666666,74.20833333333333,997.6625,10.979166666666666,0.0
2024-08-08,84.93770713366547,28.141666666666666,71.79583333333333,55.75,189.04166666666666,7.070833333333333,3.4291666666666667,31.599999999999998,73.20833333333333,999.475,10.112499999999999,0.004166666666666667
2024-08-09,84.51598209214887,28.020833333333332,64.08333333333333,58.125,224.54166666666666,9.133333333333335,4.691666666666666,32.34583333333333,70.79166666666667,1001.0291666666667,9.112499999999999,0.0
